0.01724138	0.01724138	0.03448276	0.01724138	0.01724138
0.01724138	0.03448276	0.05172414	0.03448276	0.01724138
0.03448276	0.05172414	0.3103448	0.05172414	0.03448276
0.01724138	0.03448276	0.05172414	0.03448276	0.01724138
0.01724138	0.01724138	0.03448276	0.01724138	0.01724138
